video_name,frame_id,xmin,ymin,xmax,ymax,velocity,customer_id,x_floorplan,y_floorplan,new_customer_id,camera,x_floorplan_new,y_floorplan_new,time,customer_id_global
20220314_1.04_5_6_blurred,34,261.7540625,378.4877343,341.9018388,517.8021621,2.165,1542,-363.1090076,-48.0039104,561542,1.04,1119.930754,1511.248104,16:30:33,23762966
20220314_1.04_5_6_blurred,35,133.7020819,317.8695616,282.7351144,529.6163474,2.678,1541,-363.538542,-47.73732017,561541,1.04,1104.238987,1519.574105,16:30:33,23762965
20220314_1.04_5_6_blurred,35,236.3179953,293.6503232,355.008302,503.3066261,2.635,1542,-363.102766,-47.86768404,561542,1.04,1120.158771,1515.502651,16:30:33,23762966
20220314_1.04_5_6_blurred,36,161.5493391,373.177364,266.066728,522.0559302,2.608,1541,-363.5315946,-47.64563978,561541,1.04,1104.492786,1522.437417,16:30:33,23762965
20220314_1.04_5_6_blurred,37,149.8042401,321.7689947,274.2720793,504.3350632,2.768,1541,-363.5230694,-47.52830306,561541,1.04,1104.804231,1526.102014,16:30:33,23762965
20220314_1.04_5_6_blurred,37,242.5915695,333.4329098,330.0642759,485.7091093,2.662,1542,-363.1011995,-47.72518489,561542,1.04,1120.215998,1519.953108,16:30:33,23762966
20220314_1.04_5_6_blurred,38,172.9419746,363.1392451,261.1874682,491.2648212,2.717,1541,-363.5027614,-47.42572659,561541,1.04,1105.546124,1529.305627,16:30:33,23762965
20220314_1.04_5_6_blurred,38,248.5909645,340.4827849,329.3300244,484.2622221,2.805,1542,-363.0944291,-47.62667153,561542,1.04,1120.463335,1523.029824,16:30:33,23762966
20220314_1.03_12_16_blurred,406,653.4475282,231.8067147,733.5637759,331.0082973,0.038,1192,-359.6041269,-48.18483527,12161192,1.03,1226.591183,1430.62776,16:30:34,12161192
20220314_1.03_12_16_blurred,407,653.541597,231.9674707,733.2641246,330.6758711,0.016,1192,-359.6009076,-48.17960948,12161192,1.03,1226.696166,1430.759388,16:30:34,12161192
20220314_1.03_12_16_blurred,408,653.3954184,231.2723266,733.63061,330.872523,0.043,1192,-359.5999551,-48.17818075,12161192,1.03,1226.727227,1430.795376,16:30:34,12161192
20220314_1.03_12_16_blurred,409,653.7620549,231.6945597,733.317513,330.5397692,0.017,1192,-359.5985633,-48.17596057,12161192,1.03,1226.772616,1430.851298,16:30:34,12161192
20220314_1.03_12_16_blurred,410,653.9118228,231.7306332,733.1755198,330.2701709,0.039,1192,-359.5977815,-48.17474366,12161192,1.03,1226.798113,1430.88195,16:30:34,12161192
20220314_1.03_12_16_blurred,411,653.8596562,231.9359817,733.0452495,330.3454729,0.017,1192,-359.5970566,-48.17359743,12161192,1.03,1226.821752,1430.910821,16:30:34,12161192
20220314_1.03_12_16_blurred,412,654.1466897,232.6892645,732.889814,330.4165239,0.038,1192,-359.5965542,-48.17280947,12161192,1.03,1226.838136,1430.930669,16:30:34,12161192
20220314_1.04_5_6_blurred,39,152.8201497,307.8263959,273.7989564,488.6762093,2.776,1541,-363.4972017,-47.33591322,561541,1.04,1105.749231,1532.110629,16:30:34,23762965
20220314_1.04_5_6_blurred,39,243.0109233,336.5203846,323.0269512,478.3753632,2.738,1542,-363.0950031,-47.51982787,561542,1.04,1120.442364,1526.366707,16:30:34,23762966
20220314_1.04_5_6_blurred,40,171.4804312,349.0939308,262.6843857,484.1452022,2.695,1541,-363.4795431,-47.26204594,561541,1.04,1106.394334,1534.417612,16:30:34,23762965
20220314_1.04_5_6_blurred,40,259.8956308,366.9137858,316.2207311,463.5236349,2.89,1542,-363.0724032,-47.41107892,561542,1.04,1121.267984,1529.763095,16:30:34,23762966
20220314_1.04_5_6_blurred,41,178.9526701,363.2615542,252.891733,470.6383268,2.774,1541,-363.4663244,-47.161889,561541,1.04,1106.877242,1537.545659,16:30:34,23762965
20220314_1.04_5_6_blurred,41,256.2455039,322.4533223,328.6689418,449.882726,2.839,1542,-363.0462233,-47.29867429,561542,1.04,1122.22439,1533.273656,16:30:34,23762966
20220314_1.04_5_6_blurred,42,177.0241045,361.2233887,243.5331572,455.9420498,2.745,1541,-363.4545278,-47.05003795,561541,1.04,1107.308196,1541.038931,16:30:34,23762965
20220314_1.04_5_6_blurred,42,256.7707289,314.0049714,328.9463891,443.6999785,2.922,1542,-363.023964,-47.20259072,561542,1.04,1123.03757,1536.274485,16:30:34,23762966
20220314_1.04_5_6_blurred,43,171.718025,356.0034879,239.8959593,452.8449746,2.788,1541,-363.4522162,-46.96100545,561541,1.04,1107.392642,1543.819546,16:30:34,23762965
20220314_1.04_5_6_blurred,43,255.2314589,306.2410215,328.6388511,440.5675113,2.834,1542,-363.0061671,-47.11903662,561542,1.04,1123.687724,1538.884002,16:30:34,23762966
20220314_1.03_12_16_blurred,413,654.2576734,232.8032004,732.7259849,330.1480604,0.016,1192,-359.596145,-48.17216457,12161192,1.03,1226.851481,1430.946913,16:30:35,12161192
20220314_1.03_12_16_blurred,414,654.1463147,232.2659843,732.8476783,329.930813,0.037,1192,-359.5923288,-48.16565855,12161192,1.03,1226.975929,1431.110788,16:30:35,12161192
20220314_1.04_5_6_blurred,44,170.5698725,352.6370197,239.6557977,451.3921582,2.721,1541,-363.4466908,-46.88817867,561541,1.04,1107.594498,1546.094032,16:30:35,23762965
20220314_1.04_5_6_blurred,44,255.0923116,302.4504865,325.3880492,432.4823861,2.889,1542,-362.9868167,-47.02928237,561542,1.04,1124.394635,1541.687158,16:30:35,23762966
20220314_1.04_5_6_blurred,45,170.2519757,342.4686071,242.3028962,447.0052947,0.881,1541,-363.439724,-46.82057269,561541,1.04,1107.849007,1548.205465,16:30:35,23762965
20220314_1.04_5_6_blurred,45,257.9663623,320.6481025,312.8376013,418.9680532,2.852,1542,-362.9700142,-46.91572652,561542,1.04,1125.008466,1545.233672,16:30:35,23762966
20220314_1.04_5_6_blurred,46,172.8086268,333.8840906,241.1667302,433.7938981,0.992,1541,-363.4262166,-46.72528197,561541,1.04,1108.342461,1551.181533,16:30:35,23762965
20220314_1.04_5_6_blurred,46,246.1133091,291.6898697,313.3001799,414.3839925,2.901,1542,-362.9647136,-46.82371946,561542,1.04,1125.202106,1548.107187,16:30:35,23762966
20220314_1.04_5_6_blurred,47,175.4980529,326.2565879,239.6256293,420.1205467,0.931,1541,-363.4086153,-46.6252064,561541,1.04,1108.985472,1554.307039,16:30:35,23762965
20220314_1.04_5_6_blurred,47,229.7753067,245.6117567,317.1337749,412.0171529,2.835,1542,-362.9663089,-46.73791586,561542,1.04,1125.143825,1550.786959,16:30:35,23762966
20220314_1.04_5_6_blurred,48,174.9157427,319.4169789,239.8543044,414.7272534,1.022,1541,-363.3936454,-46.53600398,561541,1.04,1109.532352,1557.092961,16:30:35,23762965
20220314_1.04_5_6_blurred,49,173.8298872,311.3572951,238.3370099,405.3256598,0.941,1541,-363.3777177,-46.43615309,561541,1.04,1110.114223,1560.21145,16:30:35,23762965
20220314_1.04_5_6_blurred,49,221.8620359,212.5127042,315.8896508,398.3135549,2.936,1542,-362.9608549,-46.61901986,561542,1.04,1125.343072,1554.500254,16:30:35,23762966
20220314_1.04_5_6_blurred,50,172.0701575,304.7905317,233.41221,393.2654303,1.054,1541,-363.3654963,-46.32039045,561541,1.04,1110.560697,1563.826886,16:30:35,23762965
20220314_1.04_5_6_blurred,50,234.9834436,249.9090788,305.2504283,388.6625778,2.896,1542,-362.9457848,-46.51290678,561542,1.04,1125.893613,1557.81432,16:30:35,23762966
20220314_2.05_4_52_blurred,6,375.4832894,79.66716919,419.1147819,177.9192627,0,1694,-363.0373314,-45.38643986,4521694,2.05,1165.799168,1657.831029,16:30:35,44426408
20220314_1.03_12_16_blurred,420,653.5212167,231.527746,733.6639683,331.1505047,0.023,1192,-359.5979426,-48.17532776,12161192,1.03,1226.792857,1430.867237,16:30:36,12161192
20220314_1.03_12_16_blurred,421,653.5313842,231.789686,733.6839792,331.5373828,0.042,1192,-359.5985416,-48.17638173,12161192,1.03,1226.773324,1430.84069,16:30:36,12161192
20220314_1.03_12_16_blurred,422,653.9163463,233.2380798,732.6307559,330.8001955,0.022,1192,-359.5971031,-48.17393262,12161192,1.03,1226.820235,1430.902378,16:30:36,12161192
20220314_1.04_5_6_blurred,51,168.5076286,297.0905218,232.2871867,388.9111608,0.986,1541,-363.3556677,-46.22358026,561541,1.04,1110.919757,1566.850409,16:30:36,23762965
20220314_1.04_5_6_blurred,51,240.4828965,268.8164231,299.25528,383.6418186,0.968,1542,-362.935538,-46.41403042,561542,1.04,1126.267952,1560.902373,16:30:36,23762966
20220314_1.04_5_6_blurred,52,165.5733499,286.6882773,234.7641333,387.4073689,1.033,1541,-363.347269,-46.14597319,561541,1.04,1111.226577,1569.274191,16:30:36,23762965
20220314_1.04_5_6_blurred,52,240.329331,274.5958335,295.8728676,381.0217168,1.084,1542,-362.9266873,-46.33387452,561542,1.04,1126.591284,1563.405759,16:30:36,23762966
20220314_1.04_5_6_blurred,53,166.7328075,282.2230952,237.7282979,386.3850622,0.96,1541,-363.3364575,-46.08439075,561541,1.04,1111.621544,1571.197501,16:30:36,23762965
20220314_1.04_5_6_blurred,53,233.7906941,253.1805396,297.2231126,375.6043581,1.027,1542,-362.9197955,-46.24386965,561542,1.04,1126.843055,1566.216742,16:30:36,23762966
20220314_1.04_5_6_blurred,54,177.8440661,281.6959294,237.7321341,369.7289324,0.936,1541,-363.3067995,-45.97204142,561541,1.04,1112.705009,1574.706334,16:30:36,23762965
20220314_1.04_5_6_blurred,54,217.5980536,216.0884404,294.6378988,367.7264935,1.099,1542,-362.9239776,-46.14030805,561542,1.04,1126.690274,1569.451122,16:30:36,23762966
20220314_1.04_5_6_blurred,55,183.9445645,277.8142159,239.2069893,359.5596116,0.955,1541,-363.2767705,-45.87396667,561541,1.04,1113.802032,1577.769351,16:30:36,23762965
20220314_1.04_5_6_blurred,55,216.2384721,196.9437977,298.0659366,364.5077246,1.049,1542,-362.9178159,-46.06221823,561542,1.04,1126.915374,1571.889981,16:30:36,23762966
20220314_1.05_5_5_blurred,502,593.7695632,649.2308838,674.4094407,718.9142822,0,809,-362.6489479,-45.14981812,55809,1.05,1133.370699,1642.221297,16:30:36,31638782
20220314_1.05_5_5_blurred,506,391.2541692,495.3862671,684.2844539,719.066687,0,810,-362.6239928,-44.65335769,55810,1.05,1134.313311,1656.238996,16:30:36,31638783
20220314_1.05_5_5_blurred,507,368.4637314,461.9484132,702.123166,719.4456792,0,810,-362.6233904,-44.64327667,55810,1.05,1134.336068,1656.523636,16:30:36,31638783
20220314_2.05_4_52_blurred,7,379.6043852,79.31537731,423.4050609,178.1901503,0.351,1694,-363.0206074,-45.35561075,4521694,2.05,1166.336264,1658.818105,16:30:36,44426408
20220314_2.05_4_52_blurred,8,390.2112332,79.17987149,434.3301903,178.3824571,0.873,1694,-363.0224079,-45.30622601,4521694,2.05,1166.278439,1660.399288,16:30:36,44426408
20220314_2.05_4_52_blurred,11,382.5931089,79.76246857,432.0317247,190.1505037,1.235,1694,-362.876507,-45.27167474,4521694,2.05,1170.964079,1661.505539,16:30:36,44426408
20220314_2.05_4_52_blurred,12,380.6543572,81.95977094,433.6933329,200.3845359,2.326,1694,-362.7153061,-45.21961531,4521694,2.05,1176.14108,1663.172359,16:30:36,44426408
20220314_2.05_4_52_blurred,13,380.7291544,82.76294703,434.9756463,204.0065465,2.425,1694,-362.5716505,-45.18210121,4521694,2.05,1180.75461,1664.373473,16:30:36,44426408
20220314_1.04_5_6_blurred,56,185.8597818,272.7636189,241.3290568,355.8248994,0.931,1541,-363.2486199,-45.78558874,561541,1.04,1114.830431,1580.529523,16:30:37,23762965
20220314_1.04_5_6_blurred,56,224.8682158,227.9848783,291.4531917,363.2099984,1.016,1542,-362.9140144,-45.9968958,561542,1.04,1127.054251,1573.930095,16:30:37,23762966
20220314_1.04_5_6_blurred,57,184.404237,264.8747205,242.7088984,353.5676476,0.956,1541,-363.226713,-45.71200431,561541,1.04,1115.630733,1582.827672,16:30:37,23762965
20220314_1.04_5_6_blurred,57,223.1880726,198.4234557,299.1728806,358.6625763,1.008,1542,-362.8989609,-45.92961101,561542,1.04,1127.604187,1576.031498,16:30:37,23762966
20220314_1.04_5_6_blurred,58,187.2769115,261.069307,242.844179,347.0601594,0.89,1541,-363.1999722,-45.63105163,561541,1.04,1116.60763,1585.355942,16:30:37,23762965
20220314_1.04_5_6_blurred,59,191.5543035,253.706446,244.5573592,335.1432909,0.937,1541,-363.1657975,-45.52486502,561541,1.04,1117.856102,1588.672305,16:30:37,23762965
20220314_1.04_5_6_blurred,60,203.2276527,244.9689555,257.487206,327.2867173,0.912,1541,-363.1117192,-45.43649287,561541,1.04,1119.831691,1591.432296,16:30:37,23762965
20220314_1.04_5_6_blurred,61,215.4137804,238.6710657,274.4731022,324.9082334,0.964,1541,-363.0480736,-45.3720186,561541,1.04,1122.156794,1593.445921,16:30:37,23762965
20220314_1.04_5_6_blurred,62,221.2544172,231.5824943,281.736811,320.0913413,0.901,1541,-362.9876901,-45.30773072,561541,1.04,1124.362728,1595.453725,16:30:37,23762965
20220314_1.05_5_5_blurred,508,418.1188429,501.8037518,661.6946662,691.1754105,0,810,-362.489588,-44.63879361,55810,1.05,1139.390092,1656.650217,16:30:37,31638783
20220314_1.05_5_5_blurred,509,376.6709703,586.1944336,540.5954848,719.8303711,0,811,-362.6004865,-44.26003204,55811,1.05,1135.201201,1667.344656,16:30:37,31638784
20220314_1.05_5_5_blurred,510,360.0141468,550.4031121,565.7644555,719.1403179,0,811,-362.6016625,-44.27970966,55811,1.05,1135.156781,1666.789052,16:30:37,31638784
20220314_1.05_5_5_blurred,510,431.6852523,478.2822841,636.5507347,640.8941788,1.356,810,-362.3591459,-44.60181489,55810,1.05,1144.317191,1657.694321,16:30:37,31638783
20220314_1.05_5_5_blurred,511,354.0658731,518.2026479,595.6900214,718.3292295,0,811,-362.6005353,-44.33772966,55811,1.05,1135.199355,1665.150841,16:30:37,31638784
20220314_1.05_5_5_blurred,511,438.3856376,448.3917458,634.852672,607.8730478,1.679,810,-362.3012277,-44.59463674,55810,1.05,1146.504897,1657.896998,16:30:37,31638783
20220314_1.05_5_5_blurred,512,349.1243422,485.9516844,625.2648108,718.6607524,0,811,-362.6043764,-44.40216124,55811,1.05,1135.054268,1663.331598,16:30:37,31638784
20220314_1.05_5_5_blurred,512,455.4854596,414.898149,630.3627203,558.452589,2.047,810,-362.1446257,-44.57336536,55810,1.05,1152.420116,1658.497602,16:30:37,31638783
20220314_2.05_4_52_blurred,14,379.4958388,82.30498717,436.4864806,210.5615251,3.04,1694,-362.4081011,-45.13924886,4521694,2.05,1186.007032,1665.745504,16:30:37,44426408
20220314_2.05_4_52_blurred,15,378.5533066,84.64527205,438.0910577,219.7632921,3.158,1694,-362.2141576,-45.08881538,4521694,2.05,1192.235569,1667.360266,16:30:37,44426408
20220314_2.05_4_52_blurred,16,376.749054,88.42662528,437.4774327,226.8615508,3.653,1694,-362.0277291,-45.04783099,4521694,2.05,1198.222759,1668.67249,16:30:37,44426408
20220314_2.05_4_52_blurred,17,381.3640485,123.7825112,428.7854891,229.4066179,3.593,1694,-361.8759197,-45.0204789,4521694,2.05,1203.098153,1669.548239,16:30:37,44426408
20220314_2.05_4_52_blurred,18,365.8424336,104.0957431,426.442557,241.8689355,4.073,1694,-361.6510847,-45.01040014,4521694,2.05,1210.318775,1669.870938,16:30:37,44426408
20220314_1.04_5_6_blurred,63,233.5167144,224.462478,289.0877338,309.1389893,0.94,1541,-362.9099716,-45.21881187,561541,1.04,1127.201943,1598.230791,16:30:38,23762965
20220314_1.04_5_6_blurred,64,236.8676347,215.8404681,294.6133344,306.166028,0.93,1541,-362.8493217,-45.15480534,561541,1.04,1129.417607,1600.229808,16:30:38,23762965
20220314_1.04_5_6_blurred,65,243.5757225,209.9666052,301.4589202,304.1804934,0.955,1541,-362.7827153,-45.10015314,561541,1.04,1131.850875,1601.936676,16:30:38,23762965
20220314_1.05_5_5_blurred,513,352.4287478,454.0141679,644.6278229,706.3609923,0,811,-362.5508185,-44.44410632,55811,1.05,1137.077277,1662.147267,16:30:38,31638784
20220314_1.05_5_5_blurred,514,365.4657008,417.2911703,648.762027,669.0827731,0.891,811,-362.4618052,-44.4469028,55811,1.05,1140.439512,1662.068307,16:30:38,31638784
20220314_1.05_5_5_blurred,515,370.3623677,387.1125244,657.4815477,651.258304,0.989,811,-362.4323427,-44.45062886,55811,1.05,1141.552378,1661.963101,16:30:38,31638784
20220314_1.05_5_5_blurred,515,415.8287977,250.1173921,692.3331775,489.6790955,3.337,810,-361.9319881,-44.56122931,55810,1.05,1160.451931,1658.840266,16:30:38,31638783
20220314_1.05_5_5_blurred,516,369.8745359,358.519349,659.2247032,634.7942034,1.091,811,-362.3623823,-44.44832147,55811,1.05,1144.194946,1662.028251,16:30:38,31638784
20220314_1.05_5_5_blurred,517,384.4287675,332.2068513,652.0812076,596.6009985,1.683,811,-362.2612342,-44.44150655,55811,1.05,1148.015543,1662.220672,16:30:38,31638784
20220314_1.05_5_5_blurred,519,446.4489589,400.6334717,575.3341221,550.6166382,0,812,-361.6695825,-44.31657264,55812,1.05,1170.363598,1665.748216,16:30:38,31638785
20220314_2.05_4_52_blurred,19,361.9063083,101.8946832,425.4860352,249.2760589,4.055,1694,-361.456191,-44.99424402,4521694,2.05,1216.577829,1670.388218,16:30:38,44426408
20220314_2.05_4_52_blurred,20,364.9278284,121.9527099,420.3678508,252.0127136,4.234,1694,-361.2956826,-44.98389056,4521694,2.05,1221.73259,1670.719712,16:30:38,44426408
20220314_2.05_4_52_blurred,21,353.8402793,109.4847424,418.5055227,262.6274606,4.214,1694,-361.0944623,-44.9792286,4521694,2.05,1228.194823,1670.868977,16:30:38,44426408
20220314_2.05_4_52_blurred,22,347.7298016,110.290923,415.945093,272.3931265,4.462,1694,-360.894548,-44.9743901,4521694,2.05,1234.615112,1671.023894,16:30:38,44426408
20220314_2.05_4_52_blurred,23,352.620608,146.9115802,408.331864,275.517927,4.371,1694,-360.7425856,-44.96949037,4521694,2.05,1239.495417,1671.180772,16:30:38,44426408
20220314_2.05_4_52_blurred,24,357.0637307,171.8521452,403.4088303,277.0452475,4.415,1694,-360.614228,-44.96267662,4521694,2.05,1243.617649,1671.398932,16:30:38,44426408
20220314_2.05_4_52_blurred,25,357.9632226,181.3959996,401.2725239,277.3848473,4.269,1694,-360.5239755,-44.96257965,4521694,2.05,1246.516127,1671.402037,16:30:38,44426408
20220314_2.05_4_52_blurred,25,401.8519037,183.0004883,421.1599005,245.5549622,0,1696,-360.989504,-44.76999026,4521696,2.05,1231.565579,1677.568297,16:30:38,44426410
20220314_1.04_5_6_blurred,71,404.7904321,110.1578064,465.0814673,224.9957886,0,1545,-360.6166515,-43.97619117,561545,1.04,1210.9816,1637.039647,16:30:39,23762969
20220314_1.04_5_6_blurred,72,408.4037104,109.3234948,468.7970711,224.5085775,0.225,1545,-360.5964226,-43.98601231,561545,1.04,1211.720606,1636.732918,16:30:39,23762969
20220314_1.04_5_6_blurred,73,412.0233649,108.8942616,472.6552618,224.969292,0.35,1545,-360.5829173,-43.9925691,561545,1.04,1212.21398,1636.52814,16:30:39,23762969
20220314_1.04_5_6_blurred,74,418.9102716,108.5157738,479.5087045,224.6803351,0.457,1545,-360.5479572,-44.00954218,561545,1.04,1213.491143,1635.998046,16:30:39,23762969
20220314_1.05_5_5_blurred,520,451.8374755,380.5344176,569.4700371,517.7269055,1.153,812,-361.5567708,-44.29258276,55812,1.05,1174.624757,1666.425577,16:30:39,31638785
20220314_1.05_5_5_blurred,521,448.2817793,357.1969229,569.2051271,498.793426,1.389,812,-361.5121824,-44.27905363,55812,1.05,1176.308963,1666.807576,16:30:39,31638785
20220314_1.05_5_5_blurred,522,439.8088897,343.9294671,565.4981773,491.4720443,1.425,812,-361.4406491,-44.25014702,55812,1.05,1179.010942,1667.623762,16:30:39,31638785
20220314_1.05_5_5_blurred,523,433.2673511,332.0607726,551.4351666,469.382319,1.979,812,-361.3462197,-44.20302521,55812,1.05,1182.577759,1668.954259,16:30:39,31638785
20220314_1.05_5_5_blurred,524,423.0289914,320.8250898,540.210656,454.5353605,2.017,812,-361.2502586,-44.14504468,55812,1.05,1186.20243,1670.591356,16:30:39,31638785
20220314_2.05_4_52_blurred,26,356.0757945,179.703709,402.9283986,283.3018566,4.292,1694,-360.4068898,-44.94946902,4521694,2.05,1250.276358,1671.821809,16:30:39,44426408
20220314_2.05_4_52_blurred,26,394.6517037,178.1538915,416.6562197,248.6164954,0.466,1696,-360.9512434,-44.79667544,4521696,2.05,1232.794329,1676.7139,16:30:39,44426410
20220314_2.05_4_52_blurred,27,353.8528551,182.4824473,403.2609857,291.8318169,4.206,1694,-360.2793992,-44.9345376,4521694,2.05,1254.370747,1672.299878,16:30:39,44426408
20220314_2.05_4_52_blurred,27,390.4829224,182.1896365,414.1659936,256.6866271,1.173,1696,-360.8837853,-44.7939121,4521696,2.05,1234.960758,1676.802376,16:30:39,44426410
20220314_2.05_4_52_blurred,28,354.7576558,182.7052204,406.6234837,298.4168745,1.456,1694,-360.1488386,-44.90615772,4521694,2.05,1258.563728,1673.208535,16:30:39,44426408
20220314_2.05_4_52_blurred,28,395.6470968,185.9610471,416.7090453,251.1175822,0.847,1696,-360.8907782,-44.79539455,4521696,2.05,1234.736182,1676.754912,16:30:39,44426410
20220314_2.05_4_52_blurred,29,357.7797489,191.6863819,408.0570487,303.9113657,1.545,1694,-360.0295833,-44.87663702,4521694,2.05,1262.393638,1674.153718,16:30:39,44426408
20220314_2.05_4_52_blurred,29,400.3996912,192.5130996,422.4006769,258.9022222,1.317,1696,-360.8124076,-44.76358163,4521696,2.05,1237.253068,1677.773486,16:30:39,44426410
20220314_2.05_4_52_blurred,30,363.071178,195.7280369,412.4738889,305.1100072,1.543,1694,-359.9344388,-44.83716819,4521694,2.05,1265.449223,1675.417418,16:30:39,44426408
20220314_2.05_4_52_blurred,30,410.1978195,195.0667673,434.7491054,265.8402738,1.4,1696,-360.7310708,-44.6998653,4521696,2.05,1239.865218,1679.813534,16:30:39,44426410
20220314_1.04_5_6_blurred,77,434.4113652,99.72623687,496.313806,220.0669694,1.038,1545,-360.4619874,-44.01036514,561545,1.04,1216.631797,1635.972344,16:30:40,23762969
20220314_1.04_5_6_blurred,78,442.8123486,94.96165177,505.2671264,218.4018814,1.128,1545,-360.3823712,-44.01448347,561545,1.04,1219.540338,1635.843722,16:30:40,23762969
20220314_1.04_5_6_blurred,79,450.1416823,99.97983184,508.1893773,217.3628849,1.408,1545,-360.3048113,-44.01605148,561545,1.04,1222.37376,1635.794751,16:30:40,23762969
20220314_1.04_5_6_blurred,79,403.3168747,161.1981812,441.4384842,223.3574463,0,1546,-360.7266194,-43.89247965,561546,1.04,1206.964249,1639.65408,16:30:40,23762970
20220314_1.05_5_5_blurred,525,401.1925781,305.9972563,527.5677575,450.8068013,2.325,812,-361.1732752,-44.07001777,55812,1.05,1189.110271,1672.709761,16:30:40,31638785
20220314_1.05_5_5_blurred,526,400.2842199,289.7515231,497.6170054,402.5461389,2.587,812,-360.9824408,-43.95781327,55812,1.05,1196.318527,1675.877887,16:30:40,31638785
20220314_1.05_5_5_blurred,527,393.0156219,271.3755497,489.1856986,384.6946238,3.07,812,-360.836523,-43.86349525,55812,1.05,1201.830181,1678.540982,16:30:40,31638785
20220314_2.05_4_52_blurred,31,377.8225827,198.2833845,428.8126357,305.3008907,1.598,1694,-359.8635771,-44.75925984,4521694,2.05,1267.724961,1677.91186,16:30:40,44426408
20220314_2.05_4_52_blurred,31,418.4869848,196.8405963,444.0522113,269.0588173,1.814,1696,-360.6461555,-44.62807798,4521696,2.05,1242.592289,1682.111995,16:30:40,44426410
20220314_2.05_4_52_blurred,32,387.6223962,187.0170672,446.1038017,305.4773744,1.499,1694,-359.8082119,-44.67585759,4521694,2.05,1269.503028,1680.582204,16:30:40,44426408
20220314_2.05_4_52_blurred,33,397.6484718,190.9205121,455.1928127,305.150688,1.529,1694,-359.7658127,-44.58815319,4521694,2.05,1270.864687,1683.390293,16:30:40,44426408
20220314_2.05_4_52_blurred,34,412.2137227,195.5305917,470.3666867,310.2537218,1.448,1694,-359.6983547,-44.47272207,4521694,2.05,1273.031116,1687.086126,16:30:40,44426408
20220314_2.05_4_52_blurred,35,430.0861147,197.3795974,489.5226754,311.1613746,1.494,1694,-359.6537287,-44.34214865,4521694,2.05,1274.464287,1691.26678,16:30:40,44426408
20220314_2.05_4_52_blurred,36,444.2373244,200.992539,503.4971673,312.228587,1.385,1694,-359.6087009,-44.21121062,4521694,2.05,1275.910365,1695.459109,16:30:40,44426408
20220314_2.05_4_52_blurred,37,461.6400762,178.8486818,532.6746663,313.0094906,1.441,1694,-359.5700225,-44.04020349,4521694,2.05,1277.152532,1700.934355,16:30:40,44426408
20220314_1.04_5_6_blurred,80,405.8067844,158.521061,445.5519613,223.2791136,0.167,1546,-360.7115582,-43.89977241,561546,1.04,1207.514465,1639.426316,16:30:41,23762970
20220314_1.04_5_6_blurred,81,406.2515876,154.4271092,448.546119,223.1165778,0.211,1546,-360.7048582,-43.90301664,561546,1.04,1207.759232,1639.324994,16:30:41,23762970
20220314_1.04_5_6_blurred,82,400.8706592,135.1860852,454.4420233,222.8773842,0.203,1546,-360.6939913,-43.89812681,561546,1.04,1208.156222,1639.47771,16:30:41,23762970
20220314_1.04_5_6_blurred,83,396.2369772,117.2911874,459.8648917,223.043875,0.238,1546,-360.6883792,-43.9076129,561546,1.04,1208.361243,1639.181446,16:30:41,23762970
20220314_1.04_5_6_blurred,84,389.0308592,99.11126692,462.4624637,223.7353808,0.18,1546,-360.69295,-43.9042725,561546,1.04,1208.194262,1639.285772,16:30:41,23762970
20220314_1.04_5_6_blurred,85,384.5100388,90.84978374,460.6483797,223.3314483,0.155,1546,-360.7026642,-43.90144951,561546,1.04,1207.839384,1639.373938,16:30:41,23762970
20220314_1.04_5_6_blurred,86,383.0176846,87.91652729,453.2750065,213.5633372,0.307,1546,-360.6847212,-43.80810603,561546,1.04,1208.494878,1642.289191,16:30:41,23762970
20220314_2.05_4_52_blurred,38,476.6578424,196.9706054,537.9405734,312.9447244,1.406,1694,-359.5478416,-43.90610999,4521694,2.05,1277.864874,1705.227714,16:30:41,44426408
20220314_2.05_4_52_blurred,39,486.5505466,201.6426255,545.0275429,311.9007964,1.352,1694,-359.533376,-43.77740389,4521694,2.05,1278.329442,1709.348581,16:30:41,44426408
20220314_1.04_5_6_blurred,87,380.5396363,85.08033689,447.5376736,209.4335383,0.592,1546,-360.6808964,-43.73466865,561546,1.04,1208.634605,1644.582747,16:30:42,23762970
20220314_1.04_5_6_blurred,88,378.8789771,84.2888988,442.9703251,208.335114,0.672,1546,-360.6834946,-43.66278045,561546,1.04,1208.539688,1646.82792,16:30:42,23762970
20220314_1.04_5_6_blurred,90,390.5348489,74.65160379,450.9438294,195.7850999,1.224,1546,-360.5995987,-43.51330924,561546,1.04,1211.604575,1651.496124,16:30:42,23762970
20220314_2.05_4_52_blurred,46,637.024428,192.5432251,713.1863386,302.4192871,0,1698,-359.617975,-41.62370318,4521698,2.05,1275.612527,1778.305019,16:30:42,44426412
20220314_2.05_4_52_blurred,47,650.4767852,202.590344,721.4521502,305.7103087,0.641,1698,-359.5848812,-41.56877032,4521698,2.05,1276.675339,1780.06384,16:30:42,44426412
20220314_2.05_4_52_blurred,48,670.9389303,202.9628823,755.7353187,326.3880157,2.733,1698,-359.4368581,-41.47462238,4521698,2.05,1281.429133,1783.078236,16:30:42,44426412
20220314_2.05_4_52_blurred,49,682.4566721,208.0135384,770.9137655,337.238085,2.857,1698,-359.3025237,-41.38429042,4521698,2.05,1285.743312,1785.970453,16:30:42,44426412
